branch,commit
5.10,3091c21d3e9322428691ce0b7a0cfa9c0b239eeb
5.10,acc657692aed438e9931438f8c923b2b107aebf9
5.10,cc0271a339cc70cae914c3ec20edc2a8058407da
5.10,e367e3c765f5477b2e79da0f1399aed49e2d1e37
5.10,6aa1fc5a8085bbc01687aa708dcf2dbe637a5ee3
5.10,65fde134b0a4ffe838729f9ee11b459a2f6f2815
5.10,0c9ae0b8605078eafc3bea053cc78791e97ba2e2
5.10,e1090371e02b601cbfcea175c2a6cc7c955fa830
5.10,122a3c1cb0ff304c2b8934584fcfea4edb2fe5e3
5.10,6ac061db9c58ca5b9270b1b3940d2464fb3ff183
5.10,df0cced74159c79e36ce7971f0bf250673296d93
5.10,e26b6d39270f5eab0087453d9b544189a38c8564
5.10,26af17722a07597d3e556eda92c6fce8d528bc9f
5.10,73e7161eab5dee98114987239ec9c87fe8034ddb
5.10,48698c973e6b4dde94d87cd1ded56d9436e9c97d
5.10,fb18802a338b36f675a388fc03d2aa504a0d0899
5.10,d7fe75cbc23c7d225eee2ef04def239b6603dce7
5.10,15ea8ae8e03fdb845ed3ff5d9f11dd5f4f60252c
5.10,64a69892afadd6fffaeadc65427bb7601161139d
5.10,ddc5fda7456178e2cbc87675b370920d98360daf
5.10,e71a8d5cf4b4f274740e31b601216071e2a11afa
5.10,718aae916fa6619c57c348beaedd675835cf1aa1
5.10,8813ff49607eab3caaf40fe8929b0ce7dc68e85f
5.10,caf6912f3f4af7232340d500a4a2008f81b93f14
5.10,cca21000261b2364991ecdb0d9e66b26ad9c4b4e
5.10,2395928158059b8f9858365fce7713ce7fef62e4
5.10,882213990d32fd224340a4533f6318dd152be4b2
5.10,2991397d23ec597405b116d96de3813420bdcbc3
5.10,8310b77b48c5558c140e7a57a702e7819e62f04e
5.10,f9dbdf97a5bd92b1a49cee3d591b55b11fd7a6d5
5.10,ec98ea7070e94cc25a422ec97d1421e28d97b7ee
5.10,688e8128b7a92df982709a4137ea4588d16f24aa
5.10,16117beb16f01a470d40339960ffae1e287c03be
5.10,f288988930e93857e0375bdf88bb670c312b82eb
5.10,322322d15b9b912bc8710c367a95a7de62220a72
5.10,3b23a32a63219f51a5298bc55a65ecee866e79d0
5.10,a93dcaada2ddb58dbc72652b42548adedd646d7a
5.10,f176411401127a07a9360dec14eca448eb2e9d45
5.10,04b385f325080157ab1b5f8ce1b1de07ce0d9e27
5.10,86dd9868b8788a9063893a97649594af93cd5aa6
5.10,1bcc51ac0731aab1b109b2cd5c3d495f1884e5ca
5.10,8043c845b63a2dd88daf2d2d268a33e1872800f0
5.10,52557dbc7538ecceb27ef2206719a47a8039a335
5.10,1d1be91254bbdd189796041561fd430f7553bb88
5.10,e8ae7ddb48a1b81fd1e67da34a0cb59daf0445d6
5.10,aaed465f761700dace9ab39521013cddaae4f5a3
5.10,b38041d50add1c881fbc60eb2be93b58fc58ea21
5.10,a1ba9da8f0f9a37d900ff7eff66482cf7de8015e
5.10,c9a2f90f4d6b9d42b9912f7aaf68e8d748acfffd
5.10,0f02de4481da684aad6589aed0ea47bd1ab391c9
5.10,097b9146c0e26aabaa6ff3e5ea536a53f5254a79
5.10,5797e861e402fff2bedce4ec8b7c89f4248b6073
5.10,7ef4c19d245f3dc233fd4be5acea436edd1d83d8
5.10,27e9c1de529919d8dd7d072415d3bcae77709300
5.10,88a9e03beef22cc5fabea344f54b9a0dfe63de08
5.10,048c96e28674f15c0403deba2104ffba64544a06
5.10,bde545295b710bdd13a0fcd4b9fddd2383eeeb3a
5.10,9dec0f48a75e0dadca498002d25ef4e143e60194
5.10,5c0e4110f751934e748a66887c61f8e73805f0f9
5.10,1b7af295541d75535374325fd617944534853919
5.10,3bef198f1b17d1bb89260bad947ef084c0a2d1a6
5.10,bb73d07148c405c293e576b40af37737faf23a6a
5.10,ea86f3defd55f141a44146e66cbf8ffb683d60da
5.10,056115daede8d01f71732bc7d778fb85acee8eb6
5.10,e4c9062717feda88900b566463228d1c4910af6d
5.10,88eee9b7b42e69fb622ddb3ff6f37e8e4347f5b2
5.10,b5d1b4b46f856da1473c7ba9a5cdfcb55c9b2478
5.10,a9f31047baca57d47440c879cf259b86f900260c
5.10,c301f0981fdd3fd1ffac6836b423c4d7a8e0eb63
5.10,bd504bcfec41a503b32054da5472904b404341a4
5.10,5124a0a549857c4b87173280e192eea24dea72ad
5.10,5bc09b397cbf1221f8a8aacb1152650c9195b02b
5.10,944d5fe50f3f03daacfea16300e656a1691c4a23
5.10,23d05d563b7e7b0314e65c8e882bc27eac2da8e7
5.10,59b37fe52f49955791a460752c37145f1afdcad1
5.10,0c52310f260014d95c1310364379772cb74cf82d
5.10,27c5a095e2518975e20a10102908ae8231699879
5.10,97f7cf1cd80eeed3b7c808b7c12463295c751001
5.10,2394ac4145ea91b92271e675a09af2a9ea6840b7
5.10,741ba0134fa7822fcf4e4a0a537a5c4cfd706b20
5.10,efe7cf828039aedb297c1f9920b638fffee6aabc
5.10,8f7e917907385e112a845d668ae2832f41e64bf5
5.10,cda4672da1c26835dcbd7aec2bfed954eda9b5ef
5.10,2fe8a236436fe40d8d26a1af8d150fc80f04ee1a
5.10,af9acbfc2c4b72c378d0b9a2ee023ed01055d3e2
5.10,b0344d6854d25a8b3b901c778b1728885dd99007
5.10,c98d8836b817d11fdff4ca7749cbbe04ff7f0c64
5.10,1a1c13303ff6d64e6f718dc8aa614e580ca8d9b4
5.10,b3d4f7f2288901ed2392695919b3c0e24c1b4084
5.10,ccb88e9549e7cfd8bcd511c538f437e20026e983
5.10,38296afe3c6ee07319e01bb249aa4bb47c07b534
5.10,67b8bcbaed4777871bb0dcc888fb02a614a98ab1
5.10,4639c5021029d49fd2f97fa8d74731f167f98919
5.10,cc9432c4fb159a3913e0ce3173b8218cd5bad2e0
5.10,d794734c9bbfe22f86686dc2909c25f5ffe1a572
5.10,f6a1892585cd19e63c4ef2334e26cd536d5b678d
5.10,93cd256ab224c2519e7c4e5f58bb4f1ac2bf0965
5.10,0419373333c2f2024966d36261fd82a453281e80
5.10,66bbea9ed6446b8471d365a22734dc00556c4785
5.10,e0526ec5360a48ad3ab2e26e802b0532302a7e11
5.10,6a9d552483d50953320b9d3b57abdee8d436f23f
5.10,4cb81840d8f29b66d9d05c6d7f360c9560f7e2f4
5.10,792595bab4925aa06532a14dd256db523eb4fa5e
5.10,6db053cd949fcd6254cea9f2cd5d39f7bd64379c
5.10,44dc5c41b5b1267d4dd037d26afc0c4d3a568acb
5.10,55583e899a5357308274601364741a83e78d6ac4
5.10,a4e61de63e34860c36a71d1a364edba16fb6203b
5.10,97830f3c3088638ff90b20dfba2eb4d487bf14d7
5.10,c7de2d9bb68a5fc71c25ff96705a80a76c8436eb
5.10,7b55984c96ffe9e236eb9c82a2196e0b1f84990d
5.10,37e8c97e539015637cb920d3e6f1e404f707a06e
5.10,bfb007aebe6bff451f7f3a4be19f4f286d0d5d9c
5.10,e3a9ee963ad8ba677ca925149812c5932b49af69
5.10,5f9ab17394f831cb7986ec50900fa37507a127f1
5.10,99b817c173cd213671daecd25ca27f56b0c7c4ec
5.10,977fe773dcc7098d8eaf4ee6382cb51e13e784cb
5.10,b2d2d7ea0dd09802cf5a0545bf54d8ad8987d20c
5.10,f17c34ffc792bbb520e4b61baa16b6cfc7d44b13
5.10,2840143e393a4ddc1caab4372969ea337371168c
5.10,c1d6708bf0d3dd976460d435373cf5abf21ce258
5.10,ab41a31dd5e2681803642b6d08590b61867840ec
5.10,f0d78972f27dc1d1d51fbace2713ad3cdc60a877
5.10,efb56d84dd9c3de3c99fc396abb57c6d330038b5
5.10,9319b647902cbd5cc884ac08a8a6d54ce111fc78
5.10,0958b33ef5a04ed91f61cef4760ac412080c4e08
5.10,f884a9f9e59206a2d41f265e7e403f080d10b493
5.10,a8df35619948bd8363d330c20a90c9a7fbff28c0
5.10,e03ee2fe873eb68c1f9ba5112fee70303ebf9dfb
5.10,0c309d66dacddf8ce939b891d9ead4a8e21ad6f0
5.10,60c0c230c6f046da536d3df8b39a20b9a9fd6af0
5.10,1ce2654d87e2fb91fea83b288bd9b2641045e42a
5.10,1692b9775e745f84b69dc8ad0075b0855a43db4e
5.10,644649553508b9bacf0fc7a5bdc4f9e0165576a5
5.10,4d8df0f5f79f747d75a7d356d9b9ea40a4e4c8a9
5.10,683cd8259a9b883a51973511f860976db2550a6e
5.10,a60e6c3918d20848906ffcdfcf72ca6a8cfbcf2e
5.10,dad6a09f3148257ac1773cd90934d721d68ab595
5.10,520b391e3e813c1dd142d1eebb3ccfa6d08c3995
5.10,12b17b4eb82a41977eb848048137b5908d52845c
5.10,b4a1f4eaf1d798066affc6ad040f76eb1a16e1c9
5.10,129690fb229a20b6e563a77a2c85266acecf20bc
5.10,486058f42a4728053ae69ebbf78e9731d8ce6f8b
5.10,531cb56972f2773c941499fcfb639cd5128dfb27
5.10,0cd3be51733febb4f8acb92bcf55b75fe824dd05
5.10,56062d60f117dccfb5281869e0ab61e090baf864
5.10,9a574ea9069be30b835a3da772c039993c43369b
5.10,59be5c35850171e307ca5d3d703ee9ff4096b948
5.10,28d3d0696688154cc04983f343011d07bf0508e4
5.10,95d4b471953411854f9c80b568da7fcf753f3801
5.10,914437992876838662c968cb416f832110fb1093
5.10,cb4daf271302d71a6b9a7c01bd0b6d76febd8f0c
5.10,805c74eac8cb306dc69b87b6b066ab4da77ceaf1
5.10,f342de4e2f33e0e39165d8639387aa6c19dff660
5.10,01acb2e8666a6529697141a6017edbf206921913
5.10,cf4a0d840ecc72fcf16198d5e9c505ab7d5a5e4d
5.10,84c39ec57d409e803a9bb6e4e85daf1243e0e80b
5.10,ded080c86b3f99683774af0441a58fc2e3d60cae
5.10,7081929ab2572920e94d70be3d332e5c9f97095a
5.10,173431b274a9a54fc10b273b46e67f46bcf62d2e
5.10,a208b3f132b48e1f94f620024e66fea635925877
5.10,f398e70dd69e6ceea71463a5380e6118f219197e
5.10,f03e274a8b29d1d1c1bbd7f764766cb5ca537ab7
5.10,37b2a6510a48ca361ced679f92682b7b7d7d0330
5.10,a8749a35c39903120ec421ef2525acc8e0daa55c
5.10,eb3e28c1e89b4984308777231887e41aa8a0151f
5.10,3080ea5553cc909b000d1f1d964a9041962f2c5b
5.10,1b151e2435fc3a9b10c8946c6aebe9f3e1938c55
5.10,22e111ed6c83dcde3037fc81176012721bc34c0b
5.10,1e022216dcd248326a5bb95609d12a6815bca4e2
5.10,cacea81390fd8c8c85404e5eb2adeb83d87a912e
5.10,1311a8f0d4b23f58bbababa13623aa40b8ad4e0c
5.10,84a6be7db9050dd2601c9870f65eab9a665d2d5d
5.10,4d0c8d0aef6355660b6775d57ccd5d4ea2e15802
5.10,5889d6ede53bc17252f79c142387e007224aa554
5.10,f1bb47a31dff6d4b34fb14e99850860ee74bb003
5.10,204f9ed4bad6293933179517624143b8f412347c
5.10,84ad9ac8d9ca29033d589e79a991866b38e23b85
5.10,7d4b5d7a37bdd63a5a3371b988744b060d5bb86f
5.10,6aa09a5bccd8e224d917afdb4c278fc66aacde4d
5.10,735ae74f73e55c191d48689bd11ff4a06ea0508f
5.10,01bd694ac2f682fb8017e16148b928482bc8fa4b
5.10,d5362c37e1f8a40096452fc201c30e705750e687
5.10,d07f951903fa9922c375b8ab1ce81b18a0034e3b
5.10,78aafb3884f6bc6636efcc1760c891c8500b9922
5.10,71cd7e80cfde548959952eac7063aeaea1f2e1c6
5.10,27016f75f5ed47e2d8e0ca75a8ff1f40bc1a5e27
5.10,7c784d624819acbeefb0018bac89e632467cca5a
5.10,8a0080af84d3fb2423f0b3b55eff666f545eb097
5.10,c9b528c35795b711331ed36dc3dbee90d5812d4e
5.10,a7d6027790acea24446ddd6632d394096c0f4667
5.10,b820de741ae48ccf50dd95e297889c286ff4f760
5.10,d28e4dff085c5a87025c9a0a85fb798bd8e9ca17
5.10,b8adb69a7d29c2d33eb327bca66476fb6066516b
5.10,b787a3e781759026a6212736ef8e52cf83d1821a
5.10,1c9be13846c0b2abc2480602f8ef421360e1ad9e
5.10,76c51146820c5dac629f21deafab0a7039bc3ccd
5.10,5fd9e45f1ebcd57181358af28506e8a661a260b3
5.10,cd45f99034b0c8c9cb346dd0d6407a95ca3d36f6
5.10,fdf87a0dc26d0550c60edc911cda42f9afec3557
5.10,359e54a93ab43d32ee1bff3c2f9f10cb9f6b6e79
5.10,db744ddd59be798c2627efbfc71f707f5a935a40
5.10,136cfaca22567a03bbb3bf53a43d8cb5748b80ec
5.10,8d3a7dfb801d157ac423261d7cd62c33e95375f8
5.10,85a71ee9a0700f6c18862ef3b0011ed9dad99aca
5.10,50c70240097ce41fe6bce6478b80478281e4d0f7
5.10,5ef1dc40ffa6a6cb968b0fdc43c3a61727a9e950
5.10,e6f57c6881916df39db7d95981a8ad2b9c3458d6
5.10,3c12466b6b7bf1e56f9b32c366a3d83d87afb4de
5.10,1df931d95f4dc1c11db1123e85d4e08156e46ef9
5.10,079be8fc630943d9fc70a97807feb73d169ee3fc
5.10,c7fcb99877f9f542c918509b2801065adcaf46fa
5.10,14db5f64a971fce3d8ea35de4dfc7f443a3efb92
5.10,67695f18d55924b2013534ef3bdc363bc9e14605
5.10,c1fc6484e1fb7cc2481d169bfef129a1b0676abe
5.10,bbe77c14ee6185a61ba6d5e435c1cbb489d2a9ed
5.10,fb38306ceb9e770adfb5ffa6e3c64047b55f7a07
5.10,051d442098421c28c7951625652f61b1e15c4bd5
5.10,10048689def7e40a4405acda16fdc6477d4ecc5c
5.10,a4f9dd55c5e1bb951db6f1dee20e62e0103f3438
5.10,79d72c68c58784a3e1cd2378669d51bfd0cb7498
5.10,e21a2f17566cbd64926fb8f16323972f7a064444
5.10,2331fd4a49864e1571b4f50aa3aa1536ed6220d0
5.10,d6a9608af9a75d13243d217f6ce1e30e57d56ffe
5.10,6890cb1ace350b4386c8aee1343dc3b3ddd214da
5.10,2a93c6cbd5a703d44c414a3c3945a87ce11430ba
5.10,8e9f25a290ae0016353c9ea13314c95fb3207812
5.10,09e23823ae9a3e2d5d20f2e1efe0d6e48cef9129
5.10,ff3206d2186d84e4f77e1378ba1d225633f17b9b
5.10,87a39071e0b639f45e05d296cc0538eef44ec0bd
5.10,9d739bccf261dd93ec1babf82f5c5d71dd4caa3e
5.10,9845664b9ee47ce7ee7ea93caf47d39a9d4552c4
5.10,f78c1375339a291cba492a70eaf12ec501d28a8e
5.10,616d82c3cfa2a2146dd7e3ae47bda7e877ee549e
5.10,2f03fc340cac9ea1dc63cbf8c93dd2eb0f227815
5.10,3e25e407a1c93b53a87a7743ea0cd4703d3985b7
5.10,469693d8f62299709e8ba56d8fb3da9ea990213c
5.10,b377c66ae3509ccea596512d6afb4777711c4870
5.10,288b3271d920c9ba949c3bab0f749f4cecc70e09
5.10,c93db682cfb213501881072a9200a48ce1dc3c3f
5.10,e606e4b71798cc1df20e987dde2468e9527bd376
5.10,6e62ebfb49eb65bdcbfc5797db55e0ce7f79c3dd
5.10,4a3859ea5240365d21f6053ee219bb240d520895
5.10,04c35ab3bdae7fefbd7c7a7355f29fa03a035221
5.10,310227f42882c52356b523e2f4e11690eebcd2ab
5.10,67c37756898a5a6b2941a13ae7260c89b54e0d88
5.10,1bc83a019bbe268be3526406245ec28c2458a518
5.10,0d459e2ffb541841714839e8228b845458ed3b27
5.10,a45e6889575c2067d3c0212b6bc1022891e65b91
5.10,081df94301e317e84c3413686043987da2c3e39d
5.10,8cb4a9a82b21623dbb4b3051dd30d98356cf95bc
5.10,7a1b3490f47e88ec4cbde65f1a77a0f4bc972282
5.10,d080a08b06b6266cc3e0e86c5acfd80db937cb6b
5.10,378ca2d2ad410a1cd5690d06b46c5e2297f4c8c0
5.10,3ddf944b32f88741c303f0b21459dbb3872b8bc5
5.10,8917e7385346bd6584890ed362985c219fe6ae84
5.10,0462c56c290a99a7f03e817ae5b843116dfb575c
5.10,1576f263ee2147dc395531476881058609ad3d38
5.10,f37c4eac99c258111d414d31b740437e1925b8e8
5.10,eb58c598ce45b7e787568fe27016260417c3d807
5.10,e709acbd84fb6ef32736331b0147f027a3ef4c20
5.10,f0b8c30345565344df2e33a8417a27503589247d
5.10,d21d40605bca7bd5fc23ef03d4c1ca1f48bc2cae
5.10,31974122cfdeaf56abc18d8ab740d580d9833e90
5.10,17af420545a750f763025149fa7b833a4fc8b8f0
5.10,b3da86d432b7cd65b025a11f68613e333d2483db
5.10,d313eb8b77557a6d5855f42d2234bd592c7b50dd
5.10,ff91059932401894e6c86341915615c5eb0eca48
5.10,de3f64b738af57e2732b91a0774facc675b75b54
5.10,0c83842df40f86e529db6842231154772c20edcc
5.10,24225011d81b471acc0e1e315b7d9905459a6304
5.10,24cea9677025e0de419989ecb692acd4bb34cac2
5.10,994209ddf4f430946f6247616b2e33d179243769
5.10,6f64f866aa1ae6975c95d805ed51d7e9433a0016
5.10,a5ef7d68cea1344cf524f04981c2b3f80bedbb0d
5.10,803de9000f334b771afacb6ff3e78622916668b0
5.10,c567f2948f57bdc03ed03403ae0234085f376b7d
5.10,62fc3357e079a07a22465b9b6ef71bb6ea75ee4b
5.10,e26d3009efda338f19016df4175f354a9bd0a4ab
5.10,7835fcfd132eb88b87e8eb901f88436f63ab60f7
5.10,c569242cd49287d53b73a94233db40097d838535
5.10,7f274e609f3d5f45c22b1dd59053f6764458b492
5.10,5d872c9f46bd2ea3524af3c2420a364a13667135
5.10,80ba43e9f799cbdd83842fc27db667289b3150f5
5.10,28d41991182c210ec1654f8af2e140ef4cc73f20
5.10,3b8803494a0612acdeee714cb72aa142b1e05ce5
5.10,fd470a8beed88440b160d690344fbae05a0b9b1b
5.10,591c1fdf2016d118b8fbde427b796fac13f3f070
5.10,a27d4d0e7de305def8a5098a614053be208d1aa1
5.10,76a192e1a566e15365704b9f8fb3b70825f85064
5.10,3de4f996a0b5412aa451729008130a488f71563e
5.10,6b5c85ddeea77d18c4b69e3bda60e9374a20c304
5.10,2a587a035214fa1b5ef598aea0b81848c5b72e5e
5.10,5d69a3b54e5a630c90d82a4c2bdce3d53dc78710
5.10,b258e42688501cadb1a6dd658d6f015df9f32d8f
5.10,3c7b9856a82227db01a20171d2e24c7ce305d59b
5.10,bae2bc73a59c200db53b6c15fb26bb758e2c6108
5.10,ee113b860aa169e9a4d2c167c95d0f1961c6e1b8
5.10,f37e76abd614b68987abc8e5c22d986013349771
5.10,ef25725b7f8aaffd7756974d3246ec44fae0a5cf
5.10,f23a4d6e07570826fe95023ca1aa96a011fa9f84
5.10,051e0840ffa8ab25554d6b14b62c9ab9e4901457
5.10,339f83612f3a569b194680768b22bf113c26a29d
5.10,3a38a829c8bc27d78552c28e582eb1d885d07d11
5.10,cf55a7acd1ed38afe43bba1c8a0935b51d1dc014
5.10,0cdfe5b0bf295c0dee97436a8ed13336933a0211
5.10,549aa9678a0b3981d4821bf244579d9937650562
5.10,2aea94ac14d1e0a8ae9e34febebe208213ba72f7
5.10,4f2bdb3c5e3189297e156b3ff84b140423d64685
5.10,4624b346cf67400ef46a31771011fb798dd2f999
5.10,dbf4ab821804df071c8b566d9813083125e6d97b
5.10,35f20786c481d5ced9283ff42de5c69b65e5ed13
5.10,f45812cc23fb74bef62d4eb8a69fe7218f4b9f2a
5.10,6b959ba22d34ca793ffdb15b5715457c78e38b1a
5.10,2a0180129d726a4b953232175857d442651b55a0
5.10,8076fcde016c9c0e0660543e67bff86cb48a7c9c
5.10,4e42765d1be01111df0c0275bbaf1db1acef346e
5.10,e95df4ec0c0c9791941f112db699fae794b9862a
5.10,43fb862de8f628c5db5e96831c915b9aebf62d33
5.10,706a189dcf74d3b3f955e9384785e726ed6c7c80
5.10,6613d82e617dd7eb8b0c40b2fe3acea655b1d611
5.10,a0e2dab44d22b913b4c228c8b52b2a104434b0b3
5.10,3c7501722e6b31a6e56edd23cea5e77dbb9ffd1a
5.10,baf8361e54550a48a7087b603313ad013cc13386
5.10,f87bc8dc7a7c438c70f97b4e51c76a183313272e
5.10,c853a5783ebe123847886d432354931874367292
5.10,fa765c4b4aed2d64266b694520ecb025c862c5a9
5.10,95915ba4b987cf2b222b0f251280228a1ff977ac
5.10,961ebd120565cb60cebe21cb634fbc456022db4a
5.10,1581dafaf0d34bc9c428a794a22110d7046d186d
5.10,8436f25802ec028ac7254990893f3e01926d9b79
5.10,7a9b9012043e126f6d6f4683e67409312d1b707b
5.10,74cb7e0355fae9641f825afa389d3fba3b617714
5.10,69c63350e573367f9c8594162288cffa8a26d0d1
5.10,f90ce1e04cbcc76639d6cba0fdbd820cd80b3c70
5.10,014bcf41d946b36a8f0b8e9b5d9529efbb822f49
5.10,d397b6e56151099cf3b1f7bfccb204a6a8591720
5.10,5ef1d8c1ddbf696e47b226e11888eaf8d9e8e807
5.10,1a807e46aa93ebad1dfbed4f82dc3bf779423a6e
5.10,b8209544296edbd1af186e2ea9c648642c37b18c
5.10,5f4fc4bd5cddb4770ab120ce44f02695c4505562
5.10,16603605b667b70da974bea8216c93e7db043bf1
5.10,552705a3650bbf46a22b1adedc1b04181490fc36
5.10,f53641a6e849034a44bf80f50245a75d7a376025
5.10,1d30800c0c0ae1d086ffad2bdf0ba4403370f132
5.10,e7862eda309ecfccc36bb5558d937ed3ace07f3f
5.10,06cb31cc761823ef444ba4e1df11347342a6e745
5.10,3b0daecfeac0103aba8b293df07a0cbaf8b43f29
5.10,a18b14d8886614b3c7d290c4cfc33389822b0535
5.10,29bff582b74ed0bdb7e6986482ad9e6799ea4d2f
5.10,680d11f6e5427b6af1321932286722d24a8b16c1
5.10,5af385f5f4cddf908f663974847a4083b2ff2c79
5.10,9c0f59e47a90c54d0153f8ddc0f80d7a36207d0e
5.10,1c4e97dd2d3c9a3e84f7e26346aa39bc426d3249
5.10,740ea3c4a0b2e326b23d7cdf05472a0e92aa39bc
5.10,21c9fb611c25d5cd038f6fe485232e7884bb0b3d
5.10,6fe60465e1d53ea321ee909be26d97529e8f746c
5.10,e3eb7dd47bd4806f00e104eb6da092c435f9fb21
5.10,6e159fd653d7ebf6290358e0330a0cb8a75cf73b
5.10,c26591afd33adce296c022e3480dea4282b7ef91
5.10,25e9227c6afd200bed6774c866980b8e36d033af
5.10,9792b7cc18aaa0c2acae6af5d0acf249bcb1ab0d
5.10,0ac417b8f124427c90ec8c2ef4f632b821d924cc
5.10,fe42754b94a42d08cf9501790afc25c4f6a5f631
5.10,2f7ef5bb4a2f3e481ef05fab946edb97c84f67cf
5.10,d1a5a7eede2977da3d2002d5ea3b519019cc1a98
5.10,9bf4e919ccad613b3596eebf1ff37b05b6405307
5.10,08e23d05fa6dc4fc13da0ccf09defdd4bbc92ff4
5.10,e531e90b5ab0f7ce5ff298e165214c1aec6ed187
5.10,a90afe8d020da9298c98fddb19b7a6372e2feb45
5.10,8f5100da56b3980276234e812ce98d8f075194cd
5.10,27016f75f5ed47e2d8e0ca75a8ff1f40bc1a5e27
5.10,c4a7dc9523b59b3e73fd522c73e95e072f876b16
5.10,fff1386cc889d8fb4089d285f883f8cba62d82ce
5.10,6fef2d4c00b5b8561ad68dd2b68173f5c6af1e75
5.10,46dad3c1e57897ab9228332f03e1c14798d2d3b9
5.10,a90bca2228c0646fc29a72689d308e5fe03e6d78
5.10,c8d2f34ea96ea3bce6ba2535f867f0d4ee3b22e1
5.10,0dc04112bee6fdd6eb847ccb32214703022c0269
5.10,d920a2ed8620be04a3301e1a9c2b7cc1de65f19d
5.10,eed04fa96c48790c1cce73c8a248e9d460b088f8
5.10,1607830dadeefc407e4956336d9fcd9e9defd810
5.10,582ee2f9d268d302595db3e36b985e5cbb93284d
5.10,311f97a4c7c22a01f8897bddf00428dfd0668e79
5.10,c840244aba7ad2b83ed904378b36bd6aef25511c
5.10,cf16ffa17c398434a77b8a373e69287c95b60de2
5.10,fb1f4584b1215e8c209f6b3a4028ed8351a0e961
5.10,356952b13af5b2c338df1e06889fd1b5e12cbbf4
5.10,1be3226445362bfbf461c92a5bcdb1723f2e4907
5.10,d1718530e3f640b7d5f0050e725216eab57a85d8
5.10,c38fa07dc69f0b9e6f43ecab96dc7861a70c827c
5.10,dcd12acaf384c30437fa5a9a1f71df06fc9835fd
5.10,aaef73821a3b0194a01bd23ca77774f704a04d40
5.10,0958b33ef5a04ed91f61cef4760ac412080c4e08
5.10,325f3fb551f8cd672dbbfc4cf58b14f9ee3fc9e8
5.10,1a4ea83a6e67f1415a1f17c1af5e9c814c882bb5
5.10,c1d11fc2c8320871b40730991071dd0a0b405bc8
5.10,5ce344beaca688f4cdea07045e0b8f03dc537e74
5.10,ed366de8ec89d4f960d66c85fc37d9de22f7bf6d
5.10,f337a6a21e2fd67eadea471e93d05dd37baaa9be
5.10,22e1992cf7b034db5325660e98c41ca5afa5f519
5.10,3eadd887dbac1df8f25f701e5d404d1b90fd0fea
5.10,141fb8cd206ace23c02cd2791c6da52c1d77d42a
5.10,ce5d241c3ad4568c12842168288993234345c0eb
5.10,45d355a926ab40f3ae7bc0b0a00cb0e3e8a5a810
5.10,b1f532a3b1e6d2e5559c7ace49322922637a28aa
5.10,6cf350658736681b9d6b0b6e58c5c76b235bb4c4
5.10,9da27fb65a14c18efd4473e2e82b76b53ba60252
5.10,2a4b49bb58123bad6ec0e07b02845f74c23d5e04
5.10,26e8383b116d0dbe74e28f86646563ab46d66d83
5.10,a26ff37e624d12e28077e5b24d2b264f62764ad6
5.10,a37ef7613c00f2d72c8fc08bd83fb6cc76926c8c
5.10,4108a30f1097eead0f6bd5d885e6bf093b4d460f
5.10,00e7d3bea2ce7dac7bee1cf501fb071fd0ea8f6c
5.10,2e93a29b48a017c777d4fcbfcc51aba4e6a90d38
5.10,2dbe5f19368caae63b1f59f5bc2af78c7d522b3a
5.10,080cbb890286cd794f1ee788bbc5463e2deb7c2b
5.10,57a1592784d622ecee0b71940c65429173996b33
5.10,74a72baf204fd509bbe8b53eec35e39869d94341
5.10,2d5af3ab9e6f1cf1468b2a5221b5c1f7f46c3333
5.10,6d735722063a945de56472bdc6bfcb170fd43b86
5.10,4a237d55446ff67655dc3eed2d4a41997536fc4c
5.10,0aea736ddb877b93f6d2dd8cf439840d6b4970a9
5.10,ec6ce7075ef879b91a8710829016005dc8170f17
5.10,fe81f354841641c7f71163b84912b25c169ed8ec
5.10,c78c3644b772e356ca452ae733a3c4de0fb11dc8
5.10,ce4c8d21054ae9396cd759fe6e8157b525616dc4
5.10,808a8b9e0b87bbc72bcc1f7ddfe5d04746e7ce56
5.10,0ac10b291bee84b00bf9fb2afda444e77e7f88f4
5.10,38762a0763c10c24a4915feee722d7aa6e73eb98
5.10,6ff09b6b8c2fb6b3edda4ffaa173153a40653067
5.10,d43ddd5c91802a46354fa4c4381416ef760676e2
5.10,b2aba15ad6f908d1a620fd97f6af5620c3639742
5.10,b791a67f68121d69108640d4a3e591d210ffe850
5.10,b8d55a90fd55b767c25687747e2b24abd1ef8680
5.10,9af503d91298c3f2945e73703f0e00995be08c30
5.10,fb7a0d334894206ae35f023a82cad5a290fd7386
5.10,e9076ffbcaed5da6c182b144ef9f6e24554af268
5.10,6c41468c7c12d74843bb414fc00307ea8a6318c3
5.10,a1865f2e7d10dde00d35a2122b38d2e469ae67ed
5.10,eb0782bbdfd0d7c4786216659277c3fd585afc0e
5.10,0d5e2a82232605b337972fb2c7d0cbc46898aca1
5.10,d85cf67a339685beae1d0aee27b7f61da95455be
5.10,91b80cc5b39f00399e8e2d17527cad2c7fa535e2
5.10,afd30525a659ac0ae0904f0cb4a2ca75522c3123
5.10,ecfe9a015d3e1e46504d5b3de7eef1f2d186194a
5.10,9e03dbea2b0634b21a45946b4f8097e0dc86ebe1
5.10,9293d3fcb70583f2c786f04ca788af026b7c4c5c
5.10,75e91c888989cf2df5c78b251b07de1f5052e30e
